50810100,40201,20150203,08,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,20,16,0,-1.8,0,0
50810100,40201,20150203,09,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,36,16,1,1.1,0,0
50810100,40201,20150203,10,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,12,1,4.1,0,0
50810100,40201,20150203,11,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,02,1,5.2,0,0
50810100,40201,20150203,12,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,16,2,7.2,0,0
50810100,40201,20150203,13,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,32,09,1,7.9,0,0
50810100,40201,20150203,14,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,05,1,8.2,0,0
50810100,40201,20150203,15,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,20,15,2,8.2,0,0
50810100,40201,20150203,16,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,16,2,7.6,0,0
50810100,40201,20150203,17,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,16,3,6.3,0,0
50810100,40201,20150203,18,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,01,3,4.4,0,0
50810100,40201,20150203,19,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,01,3,3.1,0,0
50810100,40201,20150203,20,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,16,2,3,0,0
50810100,40201,20150203,21,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,02,1,2,0,0
50810100,40201,20150203,22,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,01,1,1.4,0,0
50810100,40201,20150203,23,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,12,1,1.4,0,0
50810100,40201,20150203,24,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,12,0,-1.4,0,0
50810100,40201,20150204,01,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,11,0,-1.4,0,0
50810100,40201,20150204,02,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,14,0,-2.2,0,0
50810100,40201,20150204,03,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,15,1,-3,0,0
50810100,40201,20150204,04,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,1,-3.4,0,0
50810100,40201,20150204,05,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,14,1,-2.9,0,0
50810100,40201,20150204,06,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,12,1,-2.4,0,0
